27.761839879	27.892417476	33.298247541	31.040895687	29.990325731	28.888818014
28.366195637	26.338321747	28.16373881	28.930197109	28.009828188	28.593464452
23.806724665	26.168963448	26.098551513	24.804610963	26.202994683	25.196456082
23.164591544	24.496518266	24.989761753	25.981021891	24.625191666	22.51688852
26.644936093	28.583933267	27.085729202	28.308045218	30.006188184	34.440586867
30.157404075	28.788947156	29.332231272	25.186812408	26.81349845	27.773689582
29.81218838	30.160735912	29.453355044	30.030005201	28.600667332	30.716540204
26.615135298	25.594621828	23.846441774	27.633285139	25.470453702	27.830753218
39.099471031	37.209299351	40.075145131	38.392888328	37.752105576	37.802922686
29.629233209	30.386321128	30.379749235	30.250079336	31.033271042	31.726797353
28.029746024	29.221317982	29.436176507	27.382067323	31.367661872	27.707768094
29.130914782	31.551624079	28.24068246	31.172299858	28.883339155	27.907374492
24.548658552	24.731349084	26.445260971	25.498448752	23.242350074	23.227325497
14.906210991	12.395425007	11.060188994	13.967976517	14.174660634	12.24828288
30.896963205	31.404124692	33.28519995	31.536415013	32.023026503	34.025156084
29.282857307	28.854445935	27.559695369	30.769431455	27.229435798	28.280267395
31.923724554	35.070895909	35.530880705	36.635692264	35.640139672	36.853839938
32.233252576	32.740392173	30.396704151	31.187350923	32.050129148	35.447406523
25.536692505	25.91368525	26.720676613	25.995973838	28.787586789	28.744892773
32.020442795	29.10325673	31.010227973	30.804336376	30.333522491	31.772362193
33.424571866	32.375266258	33.810228624	34.788410237	38.102454202	41.24050392
22.471491713	23.893175308	23.225671412	23.768702222	21.970054718	22.525308729
26.490238946	23.942232464	25.845359564	25.16003772	26.758084498	26.13677901
21.631138013	22.010754927	21.696923143	19.975241229	20.154286036	19.667491726
27.881390953	27.635226322	29.056966671	27.791390967	29.817425844	32.873849495
31.527824545	33.104401544	34.400480873	32.922236165	32.477269253	30.14170768
23.191833123	23.539567993	24.949654908	26.825614143	25.633165602	25.352645447
36.439838685	36.59338412	38.190639939	38.126242617	38.743702127	38.759041105
29.999877643	31.29464874	33.840163674	32.953010391	29.401489817	32.068437169
22.228106942	22.326298351	20.862878518	21.063046197	22.647122015	22.378346365
29.307185033	29.790149145	29.17106043	28.001774933	27.866583389	26.256255104
25.179875898	27.949147219	26.267916917	25.829236476	28.164850908	28.111476041
26.888097612	31.185966068	29.992946214	33.638965074	30.272627951	31.400151479
19.856862693	23.135524947	24.143320096	25.308588875	25.529526007	28.327758849
27.117390812	25.823066532	28.806982451	29.947476018	31.632018619	28.93098502
22.90680381	21.509038656	22.6876305	21.314054969	19.069442532	19.37399413
27.860290471	31.762450586	31.424976205	33.374877751	34.252129059	34.495160773
31.911333155	33.815135232	32.861568609	32.637229672	33.641357006	33.546553772
25.889102143	25.824225348	23.54391352	25.819904773	27.83435048	28.911632593
37.341904873	36.796744573	33.476811481	35.653623896	33.530148938	34.952247361
26.524679323	31.596095855	31.484608471	32.55892634	32.543673934	31.05087988
30.450329394	28.004756747	31.805054285	34.160016369	34.732600875	34.196265655
28.899409799	30.767394546	29.935462237	29.299459914	27.837942831	30.260547957
26.236116182	26.249145535	27.792769149	32.112736875	32.743743099	30.878062963
30.659104191	29.104032099	28.948316411	29.756249518	29.273653119	27.936802192
28.718564364	29.146951175	32.364752669	29.54414995	32.904670213	32.200948327
20.346683794	21.10089965	22.25309124	22.182547312	24.5910014	23.400855599
25.45956603	26.103379422	29.184196261	28.868615629	29.462406206	32.457462627
17.769504167	17.775984655	18.528769369	18.819794141	23.159644367	22.072795956
26.704535763	26.593080395	26.409594116	24.575685315	27.535466366	28.264404605
36.788756083	36.318106162	36.227581921	39.269668861	35.146233076	37.419776944
26.388426864	24.152679719	24.970401636	24.663724857	25.325806018	28.117288016
31.885919693	32.667853126	33.123029399	34.002779243	32.788927305	31.878229979
32.955055769	30.192451112	31.497707753	32.771971872	34.013020973	35.944111898
34.635867629	35.91903322	34.72006991	34.720515461	35.776772165	34.351822051
23.213825804	23.952668042	26.501620892	23.552624851	25.490471733	28.071063936
21.99926916	22.885814489	23.314656182	22.720772592	23.521645233	20.988908299
34.153838801	38.362538435	39.880881284	36.53820721	36.855428794	35.843406426
30.412477737	30.789979961	30.217335476	31.491023232	32.369945452	32.001342911
24.639069221	26.919843783	26.154773125	24.766954525	25.221161626	26.995902495
25.997080475	25.581286804	28.143127948	29.45769874	26.672875181	27.578714256
26.376750683	26.512269665	28.79210228	29.254745174	31.078162579	28.284645929
21.482979296	19.774641286	21.88826794	20.887822227	20.294384502	24.09140495
24.065531697	23.022430585	25.168591579	23.889445334	24.769150742	26.724884458
24.994743925	23.561109632	25.689710105	26.378217569	26.281895347	23.720303096
24.801913226	25.50652015	24.878786341	26.666428213	27.346574604	26.33578139
24.02627104	21.334342587	23.245512065	21.708364582	21.425420481	23.084449225
24.382466197	22.419854395	24.24035948	24.470826288	22.748477665	21.691031856
26.385932515	26.489983065	24.851427265	25.8355897	26.058428523	22.365439324
29.180680838	30.698541781	30.734266932	30.762727742	29.871050524	32.636093142
23.202884298	22.494521923	24.15390749	23.436687376	23.361698681	22.492150783
22.99896055	21.835479873	23.036353115	21.837868236	19.242979175	18.201847377
32.506338003	34.20169206	32.413408395	30.94231694	31.683645737	32.084951171
23.580332755	23.478331467	21.804704543	23.189344594	20.037939408	15.985623165
21.92911144	20.944153548	23.277369757	21.384529419	20.467471904	24.776921606
22.45077894	25.093649374	26.037416707	26.668240038	27.70315542	28.048574737
31.267769216	28.828030817	31.340906808	30.98389271	30.748958206	30.111165157
35.840030453	34.758312571	36.609231872	35.142984628	35.03508846	35.957447132
21.231883253	21.153503274	22.136112372	21.323338671	21.585470668	24.077587193
30.712405958	32.035264249	32.330135564	33.041503249	31.44504627	33.190205705
26.666799039	28.345545795	30.234428943	27.671783756	32.259353432	29.910402797
28.807347654	27.823456735	31.711282802	32.130536579	29.031926048	28.713154757
20.571363999	24.400941417	22.959732339	23.96370352	21.99490815	23.043037679
29.479577817	26.661549548	30.086997825	28.504841342	31.042921529	31.280048447
26.193202306	23.450788934	25.476492006	24.138671111	23.244592611	21.793466442
27.088963636	29.461128629	24.516073043	28.525138205	25.739064478	25.268867322
33.617043415	32.955889164	37.903920402	37.19449185	38.013896585	39.064370828
37.443258554	35.770334258	36.04970583	37.283857879	36.351229405	39.475135113
32.152941023	32.313481125	31.335936257	29.549292498	28.650757031	33.188785334
30.688153346	33.092636385	31.16927973	33.976092193	31.023586511	30.486137868
28.2956661	29.64238001	31.894099443	31.055116123	29.846891721	27.609436905
37.452417528	39.041218818	40.249354612	37.29054481	38.456907968	37.872359891
22.51513468	21.744183055	19.811615825	20.694386005	19.964042306	17.929137578
27.739126964	26.733604885	27.650056637	23.501045782	25.249695468	24.922696486
27.237736364	25.328665326	28.158109847	27.039736746	28.844046072	25.227226293
30.023504018	28.853017536	29.074734628	31.307739662	27.894330323	31.623234752
23.658400905	24.615093596	22.821278312	24.955175401	22.873580705	24.75484582
31.430229729	30.599810005	29.553071007	32.552662265	33.540402106	33.426396492
28.338800769	30.638015174	29.812716752	28.996804601	31.794016068	27.217572851
28.923987352	29.870484825	28.228308275	32.587121288	30.056089531	33.707284432
22.141379648	22.573514598	21.589268998	24.31665551	19.33581308	21.502300923
29.930681193	31.114110076	29.778516965	31.676962222	33.553154134	32.541371023
28.443557378	31.1199432	30.502626686	26.660648371	24.020741133	28.323144037
34.784459662	32.841996823	32.645497372	32.173540667	34.408364435	31.904592247
33.612338154	33.870842589	35.670400282	37.035074608	36.795627277	34.541386263
26.598637628	27.530059124	26.52596157	26.553940601	26.442054088	28.764638803
15.465841235	17.152603897	16.190903956	18.14495875	17.877748185	18.914944971
24.841940861	23.454927779	23.06792472	26.27270033	24.694040664	23.92606995
26.817325732	24.601224212	26.629603796	28.22412282	28.385665816	25.502773817
22.011660636	22.708565306	24.017393379	23.158481937	23.605195823	23.181148784
24.5947387	23.207336495	24.049772749	25.961616496	24.965200966	24.597592952
33.107515796	35.83718007	33.448285609	35.407912301	36.112157817	38.752120125
24.551979659	22.320836397	21.326234879	22.351692708	23.153388421	22.775622243
17.098788445	19.489937687	17.783986739	17.032733911	19.113680542	20.846206615
27.840431001	28.435654406	31.687224705	33.707243167	31.773111357	30.434822032
17.051518831	15.036539164	15.591557639	16.734808671	15.946325704	13.88880314
32.060600956	33.042817732	32.793538505	33.092191314	37.298979632	36.506469744
35.815483931	33.77375707	33.890173528	30.743187976	31.456618882	34.532466157
17.137026588	19.090655887	19.143030433	18.94911332	19.203698616	19.633729147
24.576182658	24.011555766	22.690207714	23.029181311	22.013734165	20.504014585
22.877114278	24.669790854	25.494100162	25.287895914	24.579140061	25.858383727
24.719313449	22.974343786	24.022155995	25.174752164	25.216328505	27.422318668
39.251319142	36.614933566	36.122886874	36.63549605	36.374456539	40.313030647
27.64547603	29.077329841	25.801456768	28.662688414	27.18688345	24.178586022
37.389579553	39.754724303	40.735045379	40.638795576	41.576095384	41.745720074
30.474342198	30.964708482	29.300943768	29.574111571	30.953560767	30.204079681
26.111498915	28.841837124	27.062437534	25.840771986	27.928653361	26.857908509
35.652095138	35.11272885	34.653320681	34.64079293	34.96996262	32.216946638
33.778330103	35.08713222	35.510435851	39.654315338	37.09600065	37.643349429
34.74888327	35.871506012	34.439467051	36.436186494	37.892980865	36.920412389
34.47827658	36.387041011	33.73155264	37.642655585	33.878938185	36.416081671
22.911554362	23.89851873	21.807236345	23.638825058	20.501149044	22.719661046
31.419888993	32.055305457	29.735128861	32.074240797	27.90554486	28.883315946
22.010876902	20.548058266	21.610871685	20.426174542	22.380585102	22.659809463
31.224716159	32.090477206	33.567828379	32.997609029	35.749062727	33.697446735
29.528067127	31.659134675	32.069729484	33.974627807	30.799173709	29.284456474
30.334394063	31.983225324	30.733425311	30.656423066	31.466110852	26.071064427
31.062840989	31.092967535	32.463220256	33.161243343	33.067623601	30.724495234
20.923829198	20.767161069	20.566281006	23.050055881	22.746849117	22.794706354
24.248448734	21.592843963	23.22579873	24.637623757	18.4308493	21.235044536
27.560046062	27.508037114	26.393836238	26.130638492	27.241135985	26.660246887
27.635907801	29.020742909	30.073953752	30.1564378	29.458714773	28.478431873
28.910476272	28.648000505	30.61134276	30.655532456	30.805759389	30.592659975
21.079942885	20.311667603	22.591753066	23.880476315	22.920904712	21.677299752
26.474978364	26.120546821	24.261412487	26.862651061	26.614360165	28.222175688
26.230876991	27.510660596	27.712377756	24.169572466	22.990271814	24.194392541
27.826013036	27.400775388	26.747851355	24.039276986	27.32819227	25.56630408
32.702169341	32.768251504	35.544891089	36.544656352	34.500809384	32.750337068
27.158232483	26.588515821	25.026462248	27.410481431	30.023235286	29.55750648
30.571408667	31.650471711	30.953987752	29.504754154	25.960658166	26.010896382
13.676486855	13.498481202	15.912188108	13.41080033	14.945398364	13.615483309
30.636537402	30.276916374	28.770282234	30.033380029	31.003794968	30.908740514
32.219509971	30.716088249	34.258728352	35.062798465	34.637641886	34.460670716
29.575639712	30.708038718	31.422659364	31.642648798	27.738769251	28.394841948
23.778833599	23.30841785	24.871158879	25.506875858	24.248909023	25.013893008
29.10610117	30.063172486	28.954490683	28.479000303	28.754090029	30.938896762
23.445466203	24.442897785	25.787993183	23.34787011	27.808560867	26.99534236
22.483887158	24.210978761	24.095072056	23.769635123	23.15494628	24.358738766
29.742295137	29.268982263	31.446476214	30.047747843	30.750529885	29.823010919
22.838567402	21.204094403	21.006684224	19.909387044	19.050088952	18.744079955
22.062503776	23.203233296	22.125837727	21.286165765	21.985922123	20.383835648
28.270253599	30.652918334	29.482398985	29.308136878	27.578990917	27.812218738
30.365499553	28.333872295	26.87360154	26.60283233	26.47265699	28.537734281
31.764890346	30.534432778	32.490900513	34.88623447	36.290316452	34.806322089
29.068890447	29.770667101	27.305238906	28.791735935	27.042914076	26.166046376
23.67659604	23.650122037	26.150227054	27.475259114	27.236011839	27.586058268
31.266802915	27.580841766	28.049300805	28.682789447	27.420714654	25.473752065
26.668434937	28.732910975	27.485955044	27.570247219	30.285270187	30.665114224
28.246864903	26.699796725	27.198976442	29.781911442	28.398089606	26.954923888
28.602624199	30.109140489	30.6532056	32.248050758	31.321713401	30.42958254
22.115864581	19.981824814	20.045484132	21.297187322	21.210530143	19.03790147
29.559038336	27.73552468	30.280398527	29.199764865	28.594674257	28.005464198
27.040254348	26.075412421	26.068042448	22.336111284	24.276798518	22.421506132
36.315008823	38.631553424	39.097589575	38.189413126	40.628204995	40.248033313
23.907940504	20.779587542	23.763264952	22.829382151	24.489858274	24.741386778
31.03386922	32.291103248	33.679352129	35.820283226	36.585563635	37.719896189
20.206387354	20.28637324	18.307291259	16.124641252	18.230039275	18.252321096
32.127247452	33.028992854	33.081198541	31.681396047	33.829592229	34.401738722
30.93253359	26.812218113	26.275923554	28.864487993	28.995096717	27.642379349
27.34928542	28.603622683	30.211129619	30.361480252	29.893564802	28.779400936
25.049499961	25.780221156	25.625993541	24.500591836	23.250305765	26.930764595
31.770900978	30.617219601	30.40441064	28.25579596	26.377067697	27.76633069
24.879491889	23.144136347	23.298158369	25.269392964	25.180622856	26.168827816
21.67123862	24.195168412	22.852324973	26.255351467	23.94688742	21.902739196
26.881709512	24.601172689	24.479067558	24.378162667	24.379780486	23.267354479
21.701825849	23.262370104	22.773415307	21.586041105	23.428959712	24.506732454
32.391574975	35.441326726	33.29205356	30.552384619	33.268514026	29.942967211
28.534482668	28.949152088	25.15501168	28.212027694	26.46680257	24.149444781
25.257087351	23.476718683	23.839582946	23.480965415	24.318552332	22.958723424
20.119961016	18.456657965	16.477322471	19.46158173	19.285860852	21.305055589
25.599843841	24.561315415	26.534883078	25.328556365	28.450581602	27.973458559
22.253767849	22.337984946	22.624319868	25.535575694	24.509547381	24.930984405
29.916565148	28.820446823	28.944480117	29.424010499	32.555373822	31.238469995
21.978286411	25.615649733	24.640023793	23.850629373	28.056194083	28.109806014
27.675162067	27.589164615	30.307395944	27.770880784	30.655570942	31.339510457
23.844741197	25.930409509	23.301371637	27.485547628	27.851240205	28.808548348
25.54741952	21.629870866	20.107252061	23.183742832	22.441213986	23.084892486
28.087112599	25.849894397	27.676112251	27.265905028	27.290991417	27.180327864
26.149897601	28.26516981	26.848797498	27.405857228	25.402502966	25.151576471
20.131081147	20.574257041	21.735231418	22.132738451	22.861837549	22.090367386
35.467501848	36.908817782	36.769339938	35.119394856	36.396032416	37.482565154
20.876504653	22.406783405	23.880355222	22.638248194	22.865788092	25.469173587
29.955415542	30.062434564	27.894760766	26.307887798	25.631079305	26.872027132
30.41167372	31.347366413	31.735557032	31.277718727	29.813010449	28.975000487
32.595144664	30.06034239	33.548686168	33.134668627	36.151476613	37.795063328
21.024166563	22.686427053	23.138190486	23.275386014	22.852986885	21.989559492
28.007909409	26.583686694	28.935614417	26.261376169	26.820821433	26.376604668
25.490542339	28.409069013	25.29745223	25.614203125	27.304953402	27.308339152
35.850369472	36.780126098	33.94953693	35.398101282	35.630894772	37.088405094
29.185042769	29.264036076	25.923692211	26.976662887	25.208421035	24.538375512
30.425203425	31.531589813	31.083037727	29.701616549	27.095487532	25.932058549
27.165931171	28.064265097	27.093157656	30.321110455	29.52304259	29.526297752
40.282938444	42.217824942	43.544272613	43.946700642	45.296721071	42.823053332
33.255962675	33.844158496	32.842237611	31.286589557	34.960183583	32.912024269
37.670184294	36.837314392	37.993884862	40.235398547	40.415436574	43.046820424
27.200255026	27.864400456	27.67497088	29.089761854	28.302425315	22.901263625
19.89961524	21.56827862	21.697025822	21.572254928	24.63389957	23.513799702
19.985669432	20.623854097	20.021148177	20.811028793	20.250995265	21.282066621
29.049140553	28.25019326	29.185541894	30.448389231	29.034659486	30.80139555
23.161898167	24.724806749	24.499856622	23.308498847	22.208084697	24.10081523
26.910970839	27.456452127	27.04842569	28.084849282	28.320223721	25.085216308
18.471359164	22.080679033	20.133396136	19.839478002	18.752911838	19.41231129
36.483023604	33.568250499	34.877265412	33.924218504	33.667366474	33.91677521
23.471831962	26.597541753	26.078049595	22.968844459	27.799407592	24.445808557
24.902283455	26.30817808	25.163235992	27.942975302	28.826852996	28.838511719
16.832175195	19.715687549	18.419623415	17.460395387	20.082857115	18.971859505
26.005225867	25.906409223	26.448337905	21.921372119	24.636065406	24.01265419
28.419677522	28.505058601	27.303130949	30.672595755	24.802241143	27.607700092
27.480010538	28.302643407	27.377592876	30.994600549	31.697421771	29.70970795
26.185126786	28.172435273	26.396011436	30.25061666	30.781211116	29.897951537
24.922248898	26.120096327	27.574429854	30.669607418	30.816546468	29.964736732
21.191623849	20.326799257	19.980712237	21.364449426	21.653005694	20.464329065
23.813634301	26.318373635	29.783090906	29.017824391	30.55273043	28.937250897
17.632713618	17.690191733	18.856545135	20.095166956	21.882161774	22.645799536
20.039693481	20.671050663	23.319819774	23.247918006	27.341967159	27.591253535
24.151285515	27.053441625	26.356534779	26.569468877	24.680049883	23.575690616
28.899468836	30.427986224	30.508477491	30.970172793	34.058861384	29.964111351
26.499792127	26.811049617	28.54799609	28.881350329	28.494938474	30.313397319
30.758991044	27.179383217	26.84996933	31.845866875	29.681352105	29.892126648
35.556409478	35.098250299	36.57741245	37.949442663	36.660366101	38.436150465
26.409746296	25.965947336	27.911083252	30.278460733	29.100976073	30.788000158
21.94822478	22.465007563	21.259787931	22.778522764	23.272419385	21.136545517
26.401875028	24.741083795	26.287299088	27.347133382	26.670061305	30.173732576
25.70279403	27.414071572	25.950935235	25.576390952	27.205752531	25.28503861
34.294973203	32.533685083	34.786600081	35.99700224	34.214124257	35.203759291
27.450299148	25.76207989	28.836785136	25.913242507	25.38439811	26.249221408
26.293217016	26.036529215	28.650787451	28.024753492	29.761220799	28.068697516
33.049675785	33.71378941	34.399156674	34.295420915	36.358492147	34.071124261
40.600686218	39.542812648	39.21796802	41.915934279	42.692421563	45.097095706
37.348346877	39.405068636	38.82363486	38.682313082	40.405908473	37.661410912
28.187254555	28.034487788	27.695965299	26.184641682	27.515270671	27.654814471
20.411441499	21.943882613	24.647877206	24.686706483	25.298566703	25.394418578
25.450152062	20.870810933	22.819575679	24.984184736	24.519244725	26.602519484
25.708109558	26.26257971	27.280538739	26.333138536	25.455694827	26.991882638
26.690299695	28.237578748	26.318716002	28.719190282	27.373350687	29.655120268
27.880425147	28.000677157	29.859392584	31.219851362	30.515736032	32.591958841
36.019641225	38.589597985	37.454774812	34.882111051	34.654081417	35.311434901
22.264770908	23.42859087	22.808572703	22.659480773	22.45596331	19.882376165
34.279724598	33.607303311	31.376707755	31.375032843	33.199497055	33.698569921
32.135402271	32.541753136	32.230443895	31.098041684	30.785742735	31.946076504
21.341667476	22.668905517	25.30471904	25.721665486	24.228250684	23.893985383
25.906900449	25.356735271	24.73252392	23.129987792	22.584480377	21.524469686
35.436778181	31.208140976	33.198097668	33.283170681	36.926631816	35.980999046
23.55239865	23.997449546	21.536766069	21.457232936	24.61702996	25.712302919
25.259421214	29.440676031	27.332857246	28.071074112	26.551616694	26.830462489
31.716564305	31.78300451	30.022196087	30.814948468	29.988920127	29.50617109
31.037194581	30.358564582	31.011997925	32.256782694	32.244659215	33.76747014
31.885139034	34.343495888	35.275062466	35.752799751	35.031835777	34.280140281
37.469857079	37.637274973	40.018091436	37.225657154	39.040621652	41.588288271
25.850003665	25.865585724	28.05171777	28.469016921	28.555868305	30.720295325
31.650404814	32.905702815	35.636433156	37.364371822	35.81527924	36.547310192
25.011236997	22.834042638	24.517577386	23.5944473	23.683539825	23.264889356
32.151951373	32.458474864	33.530018677	33.568354322	31.656119514	31.780048639
27.175663784	28.667246465	30.951051817	31.478191359	34.470045386	30.504071174
27.57297801	29.952872062	28.936871935	31.193410358	31.479530511	30.000221934
27.879250691	27.943729662	29.209843354	33.157570062	29.897769596	30.314223794
26.65457041	27.186260604	26.505596785	29.512066068	29.356528868	29.400075201
32.272158708	31.297641966	32.541757809	32.760294927	33.846451345	35.702416912
23.327568224	23.244463359	23.165389986	26.187861715	21.113681983	22.146293328
23.948942511	20.143277951	21.700377653	20.171279831	20.267402283	16.734986664
27.864213339	26.166898203	25.075395607	25.542872134	27.233712756	27.827919767
26.959143476	28.319995414	24.436087625	28.414202219	26.509324819	25.583409486
29.510539386	31.558877286	33.052524261	32.755508094	30.788065177	32.554334765
22.231778411	21.542696365	21.662786126	23.025133186	26.332567272	25.594618816
26.032107552	26.360692538	24.917829897	24.254507932	24.094756938	22.889259827
29.008501942	24.516153531	26.744840631	29.066112607	24.66993538	26.703617083
23.15965095	20.848028543	23.55145134	23.556217679	22.920312863	22.459553729
29.906902414	30.414841925	31.425908607	32.291163463	32.265498704	30.121509802
16.113030097	17.262823507	18.059423892	17.543636852	20.638341997	21.987679247
34.563770814	34.678731537	34.155604987	35.080243439	37.35673435	38.417856584
27.821609973	30.689347232	32.83519222	33.164824009	31.651421803	37.514176072
28.711404136	30.588828594	29.916461671	28.755762735	29.096420054	26.834923633
22.537750378	22.458503821	21.230323101	21.876450161	20.428780527	19.729850819
35.60778172	37.151869509	39.41118781	37.564212332	39.980499549	43.461228376
30.988139251	29.974718736	28.722656068	29.316583689	29.172212537	26.825402452
26.47865068	29.040235196	29.210803257	29.641498526	26.50675528	27.962250904
30.004015164	29.585802116	28.629915609	30.507671176	28.982985211	29.354619542
27.758527319	25.675685875	26.709596913	25.910999068	25.393156888	25.736582199
32.908016426	33.172912917	38.342655611	36.871978761	39.509953107	41.335637077
39.492413414	41.493963803	40.930054099	41.537771922	41.817200881	38.527967431
23.29414462	28.130560945	24.206979085	27.671870709	28.234551728	25.961021788
34.96247596	32.369187308	35.936711176	36.004112958	36.000704143	33.993749356
21.280134544	19.683033133	22.740253896	20.75620992	21.942287217	22.498709822
31.788464501	32.443875082	32.951566751	35.668538448	33.479172763	36.893856505
30.712871749	32.010974741	30.717964191	29.844120963	28.472430183	26.065484976
25.843246814	26.199559801	29.841819527	28.282375482	28.5813692	27.997896223
32.044215019	34.193970151	33.70552688	33.194760373	33.145722426	31.458721455
30.23845821	30.912562475	30.659742075	30.656262679	31.554112699	28.718540408
26.319744744	26.763065066	26.108497991	26.39863887	26.290519093	26.52964986
35.90121619	32.531858323	33.154834016	33.375224556	31.687455458	30.920847015
26.213922698	27.406957221	26.005189048	24.410450136	25.743192063	25.232230285
19.698538733	24.87831997	24.044397791	25.502225125	26.286424126	26.143179777
15.93317937	14.115350234	13.562800252	11.120098866	12.113186163	12.794921651
25.803777933	29.058851687	29.270283073	31.317287793	32.450528734	34.940749087
25.317701859	24.833178054	23.612643732	26.777602178	24.526963354	26.322830475
23.998501991	25.919281672	24.937893724	24.355427216	24.325626258	24.018691794
25.825620774	24.235724791	25.904285112	21.715569786	24.48538599	25.159862627
28.116483141	27.744522594	28.398106141	30.640477719	28.702097525	30.782443016
16.283736955	19.831989599	18.214044174	19.083539668	19.545728483	19.718485086
34.32920797	33.354303353	38.815247906	38.724222895	37.680584826	36.779400795
26.232831614	27.15700695	26.753038835	27.563057348	27.470960632	24.838507278
19.710334841	18.650900164	20.339499593	23.589728928	21.259916894	19.438876262
33.093675572	33.565708224	35.712663988	36.358828526	36.782103231	34.104120329
26.066002561	27.099933244	25.86673993	27.955328841	26.85576682	27.899814124
23.352969804	24.140590087	25.458048753	29.504309338	30.994575268	27.971388956
29.930604554	28.801854748	30.647380674	30.356892117	30.543443689	29.475445153
27.025696038	24.167886052	24.266651723	28.454887614	25.833294825	27.507042843
28.25082951	30.285857898	27.62306189	28.501072036	29.798087792	31.966245522
36.226759495	36.342601253	38.188605385	37.926980252	38.585104043	39.666070644
23.05355847	21.953523288	18.178927193	20.396942335	19.39789693	20.584537377
27.721377865	27.625988506	31.015625247	29.750300027	30.706979683	25.790064109
33.225476503	29.791621659	31.475697568	31.530286188	30.293515917	31.87690894
34.248733319	38.355311097	38.066483971	40.115513777	41.487685711	38.141195447
29.193356967	28.545294518	28.139727005	29.635643216	28.909766866	27.850740441
28.805065582	29.193513507	28.775549491	29.127829709	29.182966493	29.183772092
32.944231412	35.202145015	34.385726486	32.962658921	31.237567152	31.150864613
30.729753663	32.837224198	31.015097469	31.114959425	31.902840344	30.851036742
33.028107341	35.302463165	34.861395795	37.324814457	38.227338587	39.93297578
26.769374913	28.909851741	27.752394513	29.327380469	26.666266739	25.16935903
34.395168317	32.802715358	31.478967923	33.756729886	34.331839781	36.34289537
27.641582842	25.016210235	27.988251715	28.611320452	30.954129063	29.030393548
26.064879277	27.081833346	25.180368206	27.735547243	24.323902677	23.597808554
23.30031526	24.142052429	26.549568985	25.637389568	24.539053319	26.080070331
