74 1 2.1907622159 0.7116368749 0.3463550108 -0.268316154 0.2555129555 0.0237949641 -0.64694082 0.7686819363 0 21
80 1 0.1779699279 2.1682707254 1.6999941661 1.3642812437 1.3316687097 1.2391960223 0.4685550435 1.0933957543 1 111
80 1 4.6371073472 -1.22686553 -0.986379665 -1.305035499 -1.262572296 -0.782298946 0.1390692284 -0.39225228 1 111
80 1 1.5917619676 0.3248625797 0.0136490944 0.6072849122 1.0062129893 0.2694190135 -0.260213318 -0.089709585 1 111
76 0 0.0173523779 0.7382787433 0.5760686123 -0.252454202 -0.264714564 -0.230800538 -0.038592195 0.1903621914 0 103
75 0 0.900334394 1.780594709 0.5387377482 -0.306766464 1.4831168086 1.2943231561 -0.687559293 0.5400458406 1 111
77 1 2.5990373783 0.7210677281 1.1745723573 0.5472058157 0.4733455374 1.9799518373 0.7577219386 1.4980837045 1 111
68 1 1.9256061765 0.9881570276 0.1601502574 -0.735060964 1.7968194548 0.9218411559 1.0316399096 0.8197369972 1 111
68 1 0.7902153445 1.2602869824 1.0624690609 0.9108563922 0.4615341294 -0.71137916 -0.092782518 0.0902705921 1 111
82 1 1.1728487376 1.5250106939 1.6539123636 1.3503870406 1.40568067 0.6892546632 0.2333639865 0.6354624221 0 79
83 1 0.4733653126 -0.171112487 -0.783328904 -0.363148852 0.3144213258 0.2889664878 1.1368419405 1.5638348869 0 102
65 1 0.5577714143 0.0369064119 0.4047858813 -0.170543702 1.5065971895 1.4417647925 1.3856843556 1.2977328401 1 111
75 1 1.0455428896 0.7880719071 2.2409389144 1.6368066544 0.8406250877 1.8022452476 1.312036738 2.0938430463 0 68
67 1 2.322069143 1.2432300797 0.8234107888 0.2620339868 0.650127973 0.5586896379 -0.360327446 0.0720867042 1 111
77 0 3.6891896583 1.3793426355 -0.132015339 0.2762617692 0.3202975493 0.6486200453 0.237269274 0.967648759 0 98
79 1 2.1326750085 1.4179098371 0.2279219283 0.8663897622 0.2789313488 2.1318798659 1.8412244602 1.7047513735 0 54
75 0 2.680161593 -0.35633261 -0.212386761 -0.293317294 0.7778656918 0.3324365552 1.5223407512 0.5952288634 1 111
79 1 1.9984563641 0.1119173099 0.4634925737 0.7968551663 -0.864071362 -0.199413901 -0.389985731 -0.032443604 1 111
72 0 1.0548157085 0.3532622298 0.5430088003 0.2828698408 1.5934534986 -0.899033073 0.8498327767 0.2183979006 0 65
67 1 2.4242978566 1.9149457911 1.1222390925 0.8251001731 -0.174926627 -0.173292008 0.4602607232 0.2585381304 1 111
65 1 0.8719972298 -0.673192656 -1.349742336 -0.729276917 0.7025647877 0.5061954538 -0.291877046 0.4850432558 1 111
88 1 3.9113367458 1.2870460363 0.8335101096 0.6717331485 0.401562992 1.1573438956 0.5623155191 -0.358620673 1 111
75 0 2.7997928337 -1.116820979 -1.618523895 -0.465046506 1.1663640645 -0.792554809 -0.644164496 -0.650062852 1 111
70 1 0.4715696616 2.1740661951 1.7671131441 1.4795826179 2.0015200526 1.2402656719 -0.165705109 1.373815075 1 111
73 0 3.4318926429 -0.761664462 -0.401793601 -1.195251481 -0.097152586 -1.20550649 0.3966156391 -0.726229346 1 111
76 1 0.1303574578 1.0310203882 1.1850643124 0.8881559529 1.6587274938 2.2041579462 1.3306213247 1.3020323049 1 111
78 1 1.0081065692 1.9114698754 1.6251072559 0.7187490431 0.819500475 1.3682563974 0.970589109 2.2799009587 1 111
73 1 2.6758409111 1.2923568947 0.1740063078 0.2994240153 1.1620892663 0.1294394386 0.0384353333 0.0074306568 1 111
84 0 2.3362245539 -0.839268766 -0.745738363 -0.422087123 -0.498840781 -0.613645817 -1.062429285 -0.314344015 1 111
65 1 -0.034877246 1.5522629645 0.4322190092 1.0380244987 0.6427667828 1.5572166873 0.2570246373 0.8936010637 1 111
76 0 0.8314220733 0.9898535152 -0.37186398 0.4346341616 -0.473926336 0.9520130744 0.9338764615 0.8759340351 1 111
70 1 2.7829565667 1.6899749229 1.2948732528 -0.030824015 1.6748364734 2.0205532893 1.5245933678 0.8575190242 1 111
85 0 1.2764031054 -1.144680146 -1.623611915 -0.9491184 0.9896552009 0.7993207999 0.1160228065 1.1219341811 1 111
61 1 1.4909247658 2.2225514544 1.5000099858 -0.064388256 0.767878709 -0.075254548 0.3793254684 -0.587390849 1 111
73 1 2.6459573684 0.6801383648 0.700727779 -0.526732182 1.1312791377 0.1208599202 0.9055318335 0.8730500186 1 111
69 1 1.607180498 0.8143524998 0.8972374983 0.0143156985 0.0307616653 2.1533964749 1.3238419487 2.3419636502 1 111
89 1 3.5241035503 0.0879355596 0.1904804134 0.1674078389 0.259572834 -1.029993849 -0.715457072 -0.25815435 1 111
66 1 1.7165456987 1.2478355181 1.4075102822 1.3245351864 -0.269318854 0.8908640936 -0.214611586 -0.539356299 0 49
79 1 3.1775536115 1.846051513 1.2706529499 1.1801611643 0.0467926475 1.0678273792 0.1686901342 0.8055187564 1 111
67 1 2.6957338193 1.4907351901 1.2195709146 0.1824554236 0.923205386 0.507181884 0.0518612283 0.107489332 1 111
57 1 3.4920076111 2.2645072689 2.6998060387 1.752510435 0.3716340265 0.3309971417 0.4639288683 -0.796865802 1 111
70 1 0.9254806317 1.6941789212 1.5368384424 1.0675707277 0.6940873333 1.0899443259 1.0812247972 1.1192667043 1 111
78 1 0.6708823462 1.1435646556 1.9625772881 1.3297361197 0.5030927642 0.8062393043 1.0880714819 1.1179204607 1 111
85 1 0.0505751774 -0.168709974 0.343946253 0.522786376 1.5342249194 1.5580877687 1.5055123093 2.112662161 0 86
77 0 1.6932087609 0.6326698903 1.4519208391 1.1003561392 0.0335550863 -0.322905337 -0.523405137 -0.724918843 0 58
75 1 3.2331537194 1.4339968217 0.7354367095 0.2841278482 0.5086871904 1.4311750043 0.5382949877 0.0959483206 0 83
74 1 1.7835139789 0.2810387229 0.007684924 -1.408733163 0.9587608392 0.4638981008 -0.721088983 0.109166499 1 111
84 0 3.5044797283 -0.442191297 -0.597934334 -0.591345727 1.7609736852 0.4185411404 -0.298304678 0.3535724224 0 44
77 0 2.8477251586 0.9078667823 0.9096481302 0.7045601676 -0.410490036 -0.038669628 -1.059317064 -0.621569298 0 56
62 1 3.085315126 -1.067267239 -0.241916511 -0.279204371 0.81298476 2.0788955915 0.8312141228 1.3828461558 1 111
66 1 5.0741479932 -0.763705957 -0.519612509 0.8697573455 1.6791855937 1.0532507315 0.202129239 1.3584489015 1 111
71 0 1.1693975538 1.3373641022 1.0917587402 0.7759578521 1.1747436287 0.8694319235 0.2963139798 0.649567854 0 28
73 1 1.6948109307 3.427912133 2.0492060672 0.957662952 1.0419415096 0.5774642522 0.0759234344 0.7805727103 0 42
78 1 2.5121325617 1.74341806 0.994271544 0.6745551972 0.8249577239 1.0328213251 0.9357664678 1.2660781133 1 111
63 1 1.3911393813 0.698334434 1.3610266071 1.0638755319 1.1693696022 -0.598463387 0.7323027547 0.0495174721 0 70
75 1 3.1713278262 1.5987801716 0.4545675363 0.1747384277 0.1611708932 -1.150844036 0.5966545769 -0.983934234 0 79
64 1 1.9135912245 0.3445113127 0.2055669836 0.1936196484 1.355605955 1.3452523696 1.4460475361 0.6719688711 1 111
75 1 1.1216994 -0.224136221 0.1982902235 0.7131265067 1.1839135223 1.0038062185 0.4863246576 0.3763850813 0 70
70 1 3.1422771688 -0.10814157 0.3207271816 -0.515913608 -0.252141736 0.816381162 0.3289321114 1.2137243144 1 111
73 1 2.214399675 0.9744854368 0.641801143 0.5075767795 1.3975530693 -0.079693879 -0.229481079 0.1116633463 1 111
80 0 1.9598455482 -0.058590091 0.193537981 -0.342832685 1.6524136763 0.4374936165 0.6162723831 0.9029720177 0 71
74 0 3.0753748575 0.6188518926 -1.113086757 0.7667186469 1.430744817 0.8971114494 0.6997950883 1.2720179716 1 111
72 1 0.7191773957 1.6048623904 1.8221750666 1.4483339849 0.9437949528 3.632079857 1.8685735142 2.9378991589 1 111
60 0 0.7309589427 1.2718031051 1.4845356975 0.6459698372 1.6390071971 0.4101385007 1.0909589125 0.8566136493 1 111
64 0 1.8432045431 1.1471174 1.0441770283 0.3862452016 1.6876419214 0.0022118006 0.8534447894 -0.032693994 1 111
71 1 4.3864076307 -0.758586534 -0.247784139 -0.179031181 -0.875981507 0.1803495637 -0.595375514 -0.091385209 1 111
83 1 0.5839675744 1.2331627533 0.0702003224 0.4558742046 0.2357454922 1.1681552393 1.3625337951 2.2215249288 1 111
80 1 1.424950847 0.7677080724 0.9321178442 0.9191710558 0.1252758243 0.5090825088 -0.077948784 0.7265347306 0 105
77 1 3.7331575923 1.0720583624 1.3047757233 -0.097237223 -0.337598681 0.8577721071 1.006199728 0.543207721 1 111
74 0 0.2649498772 1.0242281656 1.1262033418 0.241260893 1.2455028067 0.4377372428 0.9515992435 1.1125910841 1 111
74 0 3.2322933579 2.3114058261 1.9546268883 1.1416322457 0.7457142712 -0.367891888 -0.214557205 -1.011268623 1 111
70 1 1.3067135622 0.8944084602 2.0019162491 1.1703137918 1.0511870455 1.5609479019 1.3679899238 2.0984318036 0 71
64 1 1.7216537649 -0.840001765 -0.747903899 -0.580276168 0.9714832787 1.1770875541 0.1159102503 0.7572443724 1 111
83 1 1.5108105652 0.8400222187 0.4325350737 -0.537264594 0.7145909077 0.1653283265 -0.488361685 1.2156811707 0 81
60 1 0.8209632689 -0.490547269 -0.220074534 0.3734929403 -0.268252698 0.9898729735 0.2821225017 1.2147000552 1 111
81 1 2.48771594 -0.548147403 -0.779934982 0.1129883906 1.2372080703 1.6479373848 1.7764063098 1.6588928906 0 21
68 0 1.082199997 1.2025332365 1.0627451727 2.0959792722 1.3221771929 0.9119540929 0.090083909 0.5469004749 1 111
61 0 0.3940247541 2.183809182 2.1017132735 1.6168458896 2.0880082001 1.560726353 1.0246118955 1.4995296606 1 111
72 1 1.9028593942 2.0116717561 1.3329396955 1.9248893439 -0.191214815 0.7319058443 -0.306037915 0.1715463431 0 85
71 1 1.6571032609 0.1902377054 0.0777165856 0.2924121032 -0.111981069 0.6759166967 0.512285409 1.5483527528 1 111
83 0 1.8204958353 0.2859132995 1.1952280961 -0.195930113 0.831027216 0.012156005 0.7600099274 0.8279528447 0 14
83 1 1.1506069546 -0.604310903 -0.739753942 -0.893723842 0.6411218955 -0.495036351 -0.469516091 -0.294707137 1 111
77 1 2.1665601393 0.1573129271 0.2634846956 -0.488852584 2.2505023713 1.7262111545 1.1959420766 1.2154119261 1 111
79 0 0.2676879916 -1.356510926 -1.587555854 -1.396847412 0.9019065136 1.2036733725 -0.224350225 0.0598358837 0 72
80 0 3.1552731127 0.1259885767 -0.028852315 0.6068791158 0.2590518096 0.3656601798 -0.298528174 0.7690119761 1 111
80 0 1.8793395721 0.7940312362 0.6915188273 0.7953336757 2.2152955335 0.6108291287 0.6241219806 0.6708702152 1 111
81 1 0.9279764747 1.2579672622 1.8184506708 1.9647351009 1.48234437 1.6042845208 0.959902731 1.7983185085 1 111
72 1 2.3997453163 1.3821727992 1.3176879238 0.8680559897 -0.144157493 -0.108424975 -0.11130567 -0.804475736 0 42
72 1 0.5271893172 -0.805480576 -1.622418569 -0.419672454 1.9254050954 1.5517192588 0.5545633512 1.7515027774 1 111
73 1 2.1517230818 1.7547176211 1.2497983142 0.4055263591 0.0692021046 -0.383318736 -0.49350683 0.0670769576 1 111
65 1 2.7663304117 0.5097165719 0.640211342 -0.662605345 0.4539776073 1.0300313746 -0.302983613 1.0654456664 1 111
69 1 2.4154869397 0.7996686236 0.9341187275 -0.037401532 0.5593787899 1.4928734228 0.2803184667 0.5758750345 1 111
68 1 2.0171152886 1.7550109744 1.451934298 1.4203249394 0.4890129316 1.0443126457 -0.427620758 0.1650256605 1 111
73 0 1.2890376596 -0.115362366 -0.069872517 -0.779398337 1.4167137002 0.4277411516 -0.27953684 0.0202121444 0 58
64 1 0.1745363318 1.5612029438 1.9077927828 1.8766921639 0.3811041067 2.0189720109 1.6192307458 1.9918854281 1 111
72 0 2.6840569671 0.8758471442 0.0392898489 -0.759233004 -0.324802476 0.5417904158 -0.260227445 0.7007313071 1 111
77 1 3.2564405645 1.0070571913 0.2887337128 0.8499535062 0.9802684254 0.119322929 0.3220004502 0.2752828868 0 90
71 0 3.4322970233 1.2023475862 0.3892552894 0.0920765351 1.811967093 0.5256122274 0.4408108755 1.2128741776 1 111
76 0 1.6202213351 0.2416424081 0.5368229567 0.3743765197 0.274322592 0.5699364024 0.401981846 -0.547332589 1 111
76 1 2.3714307847 0.6336302393 1.5514041527 0.8465662444 0.9099522537 1.4349877914 0.5940156287 1.5289443751 1 111
85 1 3.149569491 -0.37707723 -0.753376376 -0.561949968 0.5645061353 0.2672765094 -0.537392895 0.2025808095 0 54
69 1 1.8600197776 -0.496609519 -0.378653286 -0.317728131 -0.729059602 1.7855176079 -0.038477396 0.9417140019 1 111
71 1 1.920286026 0.1352577595 0.5669243762 0.3129088384 0.1573962981 -0.467228433 -0.243550725 -0.044085156 0 43
64 1 2.0210613015 1.7496439563 1.9819090603 1.4862827645 -0.267732653 -1.487894986 -0.601189226 -0.955856326 1 111
77 1 1.3469862113 1.7098954161 1.9912673219 0.8753536473 -0.354753977 0.6828964184 -0.117716774 0.2361048517 0 64
78 1 1.4975642841 0.0364470985 -0.501565184 0.5912360014 0.7564880835 1.2659287247 0.8270524258 0.8161156582 0 61
79 1 1.5733583974 3.2828242876 3.5686971173 1.4100334671 1.5245004253 1.1952300112 0.6632088637 -0.247940083 1 111
72 1 4.0370537695 0.0925040515 1.3291676656 0.7018220898 0.6949098723 0.5256458205 -0.589120142 -0.210771092 1 111
66 1 0.35452584 0.4230358324 -1.014540545 -0.319271333 1.8714619985 2.7819921286 0.886888055 1.7234230745 1 111
78 0 1.5434284808 0.6777876714 -0.719345424 0.0149246229 0.3964754408 1.4295618865 0.6992468636 1.4582325891 1 111
61 0 2.844265708 0.3283196734 0.1562850813 -0.370989897 0.7520004898 0.2028848959 0.2687598911 0.3684440269 1 111
68 1 3.1519156193 0.91887121 1.5330322348 0.4876128794 0.1620098475 -0.333464476 0.9663157183 0.6136477979 1 111
73 1 0.909298247 0.9823943994 0.9698053256 0.4538140237 1.3540641915 1.6978048841 -0.07434871 0.9540838068 1 111
69 1 2.385063119 0.9338885708 1.1852783271 0.1705342972 -0.273269549 -0.359639722 -0.416732495 -0.496911247 0 58
71 0 1.3119703813 1.1910903954 1.2074150531 1.1257836017 0.1976303846 0.4134871868 -0.480042515 0.1707133882 0 110
71 1 1.4209942752 1.7787191733 -0.082819364 0.4790946765 0.4586057174 1.262715125 0.6263942715 1.0445186058 0 51
77 0 1.604014538 1.7068886189 0.1738309496 0.7654182024 -0.003249728 -0.158653056 0.2023844162 0.1381651925 0 48
85 0 1.9306402886 -1.060866218 -0.127873725 0.026705959 2.2218898788 2.1837405066 1.2005149172 2.4213673456 1 111
71 1 0.3423384106 0.5825857027 0.8163085598 -0.130635937 1.9491737523 1.2869582369 0.341599002 1.0258521187 1 111
75 1 -0.7685537 1.3708230471 1.9676136471 0.5030127216 2.0733198545 0.5923500939 1.3064418948 0.1188729947 0 44
68 0 3.4408071737 0.9399456186 1.2703233572 1.3595164968 -0.160443608 0.6542394016 0.0120548026 0.2854610361 1 111
79 0 0.7479428531 -0.552212285 -0.051879299 -0.215044049 -0.142939686 0.8029680728 0.392895843 0.0874334616 1 111
64 1 1.9049392092 4.418370085 3.4657070975 2.9051370815 1.4378311681 1.2467388514 1.6705543898 1.9744271459 1 111
83 0 2.5952551316 -0.048816296 0.2877540429 -0.51640157 0.064958109 2.0226566039 0.1143433811 1.6395358591 0 57
78 1 0.9712105372 0.0114111828 -0.653162743 -0.36636481 0.6131089115 1.6345714812 1.2049652663 1.9635817842 0 90
73 0 0.4296637995 -0.48976659 -0.641944126 0.4675574112 -0.060730907 0.0219312928 0.2696198391 0.8072937534 1 111
75 0 3.4568882557 -0.066387755 0.0443720736 -1.394462568 0.4423718404 0.5616783173 -0.12781263 -0.66278719 0 64
70 1 2.3313874474 0.7210087252 0.6048649641 -0.257110396 0.2302468187 -0.08227175 0.5206005505 -0.152563491 1 111
73 0 3.335587403 -0.421606491 0.2024351507 -0.98739569 0.2740355743 0.7278879726 -0.27871661 0.0418907227 0 102
79 0 1.9708332747 0.4706496811 1.319949284 1.6246129603 0.5966879311 0.7402178523 0.9915699941 1.8410832651 1 111
66 1 2.4242194628 0.7702205333 0.2852157098 -0.529401588 2.047853117 -0.378068513 0.6900100349 0.9517573902 1 111
80 1 1.9604423593 1.8831616142 0.9716055638 0.9590136502 1.2050444534 1.3783313547 0.8859182723 1.2037342615 1 111
76 1 1.9022533121 2.5523738775 2.2050278986 1.3115711179 1.0873813634 0.1803343144 0.5836075314 0.1508800303 1 111
67 0 2.8097718933 0.84649552 1.2764790927 0.9045790894 2.3207349938 1.2914840958 0.6383758938 1.6965734592 0 75
72 1 2.5919733709 0.6422832862 1.8816216281 0.4879553887 0.8721759673 1.8596265067 0.7745936413 0.7441234032 0 70
71 0 0.9630588517 0.3848647837 -0.084320262 0.1987463069 1.2653409312 0.5234804528 -0.306362278 0.1506045828 1 111
78 1 3.6807374968 -0.746847848 0.3331797288 0.7188203999 -0.546909573 -0.252237621 -0.391884757 -1.260172426 1 111
72 1 1.6963974514 1.2688823647 -0.455117857 -0.154197557 -0.160843574 1.886001165 1.2186143087 1.7028029905 1 111
77 1 2.281987688 1.6382177292 1.4192466816 1.1586634895 0.4306465666 0.902118971 0.5018886912 1.6608886805 1 111
67 0 1.9575000037 0.7643077413 -0.873511075 0.786816163 1.1025473182 0.6590095855 0.095307544 -0.791072429 1 111
79 1 1.1937997444 2.4593712329 1.0392173456 0.4996814606 1.4863258379 1.6027200182 1.1098605335 1.9023619135 1 111
79 1 2.446318768 2.0572905597 1.9312471496 0.4122471207 1.1962866789 0.9046399603 1.5716530695 0.6305153877 0 83
75 1 2.1973278076 0.2326354416 -0.046884439 -0.196511035 -1.095985786 0.1436172473 -0.441530946 -0.10096567 1 111
76 0 2.8235864679 1.9308303923 1.1168646408 0.8359843279 1.0237486718 -0.185409434 -0.824405224 -0.624567588 1 111
70 1 3.1255295439 0.2172236388 1.4175763979 1.2532828101 0.4780237003 0.5302783788 0.6832222369 0.8504888647 1 111
73 1 1.056156556 1.1139675014 0.3879015987 0.2306534585 -0.310207818 0.5546800081 -0.490713935 0.0894557979 1 111
78 0 1.4704232103 1.3420835438 2.5189788252 1.2398991161 0.5508572092 0.1924025391 0.7528305129 1.1274086366 0 55
78 1 2.9040190708 0.2530212998 0.9843794856 -0.22645074 0.6404597218 0.3148488069 -0.546408416 -0.567330343 0 98
60 0 3.0203932698 1.9963295834 0.9357409863 1.2508918552 0.6088735795 0.6299977402 1.4775156315 0.9214660508 1 111
82 0 2.3446648069 -0.533473376 -0.430325547 -0.326124772 0.1600183331 0.6676095278 0.2048981809 0.5587928004 0 80
67 0 2.464970276 0.4813321645 1.049301133 1.1220958101 -0.449275087 0.4659029966 1.0912705476 0.5550691471 1 111
84 1 3.5353736746 -0.541655765 -0.0517077 0.4389599572 0.4715117328 0.3029092885 0.6791066676 0.0652686396 1 111
74 0 0.8193959762 1.0118302627 1.1588847259 -0.081892503 1.2722133566 1.2421998321 1.6465867186 1.5139035056 0 84
69 0 1.8833241186 0.2846043436 -0.758682444 -0.259463824 -0.992856887 -0.013079839 -1.103152363 0.421218393 1 111
72 1 0.5537816196 0.4896908627 0.4493398269 0.1110419495 1.4329882097 1.8325774053 0.811479221 0.4716287846 1 111
72 1 2.6168038198 0.8580164775 0.8418246489 1.0543859686 0.8646220232 1.91801568 1.0729561447 1.9543296908 0 54
76 1 1.5953019046 -0.60194062 0.1899778478 -0.638835431 0.5166850705 1.8462293811 0.8317140775 1.5704276512 1 111
70 0 1.5483006049 -0.265062734 -0.32163862 0.0467751828 0.9584563432 1.7381190966 1.2891910915 2.1945726051 1 111
67 1 1.950022883 1.2390229992 0.8490340895 1.2175452249 0.7834989351 0.9827368483 0.6047879503 1.3124426133 1 111
66 1 1.4258859773 0.0563800724 0.1311341651 -0.076027919 0.9224859318 -0.668752177 -1.780764969 -0.131207675 1 111
70 0 0.8270284289 1.4204317031 -0.147489286 0.2728325417 0.7305181738 2.0764525383 0.9908380893 1.7982938551 1 111
81 0 1.9875237856 1.2215116184 1.22044055 0.190499149 -0.673425353 0.3345547362 0.7414545589 -0.159791315 0 95
74 0 3.3325295887 1.0430534195 1.2419733016 0.8112779204 0.6142030644 0.2851865648 0.1902620721 0.1492146944 1 111
80 1 3.5246813352 -2.570954822 -2.047695114 -1.493333554 -0.335845157 -1.044388239 -0.884918674 -0.829766579 0 86
79 0 1.7660800029 0.5206180782 0.2377092741 -0.422914863 0.4641708623 0.0801547334 0.7695410303 0.7944762312 1 111
84 1 2.4564069821 0.7873056844 0.0748984568 0.7386012476 -0.082907061 1.080673543 -0.029384023 1.1179331919 1 111
